member_id,amount_due,due_date,payment_date,is_paid,fine_amount
617,194.12,2024-01-20,2024-01-27,True,0.0
618,50.52,2024-03-31,,False,15.5
618,138.98,2024-02-04,,False,31.78
619,125.79,2024-08-20,,False,32.75
619,157.35,2024-08-24,,False,30.68
620,96.23,2024-07-20,2024-07-22,True,0.0
621,93.15,2024-04-22,,False,19.09
622,188.05,2024-04-12,2024-05-01,True,0.0
622,56.92,2024-05-23,2024-06-03,True,0.0
622,65.54,2024-07-09,,False,46.08
622,80.81,2024-06-05,,False,38.57
623,105.32,2024-08-10,2024-08-13,True,0.0
623,174.09,2024-11-14,2024-12-11,True,0.0
623,60.61,2024-07-16,2024-08-15,True,0.0
623,153.8,2024-10-27,2024-11-23,True,0.0
623,117.91,2024-05-08,,False,34.29
624,189.49,2024-08-03,2024-08-06,True,0.0
624,78.8,2024-09-26,,False,11.04
624,88.27,2024-08-17,2024-09-05,True,0.0
625,105.6,2024-11-08,2024-11-22,True,0.0
625,100.63,2024-10-18,2024-10-30,True,0.0
625,80.56,2024-09-26,,False,11.76
625,199.14,2024-03-25,,False,17.67
625,135.89,2024-04-21,,False,27.75
626,137.51,2024-08-15,,False,23.82
627,152.82,2024-06-05,2024-07-03,True,0.0
627,123.95,2024-09-09,2024-10-06,True,0.0
627,78.2,2024-06-05,2024-06-18,True,0.0
627,126.3,2024-11-12,,False,35.81
628,78.93,2024-08-14,,False,28.69
628,69.09,2024-05-11,,False,34.2
629,138.49,2024-10-25,2024-10-27,True,0.0
629,101.27,2024-07-19,2024-08-05,True,0.0
629,69.36,2024-03-05,2024-03-18,True,0.0
630,115.92,2024-10-21,,False,9.77
630,119.25,2024-09-30,2024-10-22,True,0.0
630,111.13,2024-03-08,,False,19.28
630,119.8,2023-12-11,,False,41.6
631,185.03,2024-10-01,2024-10-27,True,0.0
631,142.38,2023-12-13,,False,29.98
631,165.99,2024-06-25,2024-06-28,True,0.0
631,88.05,2024-04-23,2024-05-08,True,0.0
631,195.24,2024-07-04,,False,35.48
632,79.05,2024-05-30,,False,7.38
632,61.08,2024-04-08,2024-04-20,True,0.0
633,75.44,2024-10-11,,False,39.19
633,64.54,2024-08-16,,False,48.67
633,105.03,2024-11-01,,False,9.46
633,143.28,2024-10-23,2024-11-22,True,0.0
633,142.03,2024-01-05,,False,34.59
634,114.02,2024-03-05,2024-03-20,True,0.0
634,109.82,2023-12-17,,False,30.25
634,167.77,2024-03-06,,False,35.59
634,67.37,2024-06-03,2024-06-06,True,0.0
634,157.57,2024-06-22,2024-06-23,True,0.0
635,89.47,2024-10-17,,False,14.37
635,109.62,2024-09-23,,False,33.8
635,115.95,2024-01-28,,False,32.45
636,95.44,2024-07-31,2024-08-11,True,0.0
636,101.3,2024-03-07,,False,21.54
636,118.97,2024-08-11,2024-09-01,True,0.0
637,80.81,2023-12-28,,False,21.23
637,156.74,2024-07-25,2024-07-29,True,0.0
637,143.92,2024-07-17,2024-08-02,True,0.0
637,114.01,2024-02-23,,False,24.42
638,59.1,2024-09-28,,False,29.46
638,139.2,2024-02-14,,False,42.94
638,166.34,2024-12-04,,False,5.62
639,57.65,2024-09-27,,False,18.16
639,140.44,2024-05-21,,False,18.0
639,110.31,2024-02-04,2024-02-12,True,0.0
639,129.24,2024-08-02,,False,43.3
640,179.42,2024-03-27,,False,39.78
640,159.41,2024-06-06,2024-06-27,True,0.0
640,162.06,2024-10-20,2024-11-19,True,0.0
640,56.41,2024-04-01,2024-04-17,True,0.0
641,162.54,2024-05-24,2024-06-20,True,0.0
641,85.36,2024-07-27,,False,48.93
641,195.94,2024-07-30,,False,20.92
642,158.3,2024-09-08,,False,30.74
642,80.13,2024-05-04,2024-06-02,True,0.0
642,150.91,2024-03-05,2024-04-01,True,0.0
642,179.82,2024-03-09,2024-03-23,True,0.0
643,78.36,2024-01-09,2024-01-19,True,0.0
643,131.28,2024-10-06,,False,18.5
643,112.17,2024-02-18,2024-02-25,True,0.0
643,81.75,2024-02-26,,False,19.29
643,60.6,2024-08-29,,False,15.95
644,99.11,2024-10-17,,False,44.84
645,134.46,2024-07-30,,False,35.77
645,140.36,2024-06-17,,False,28.19
645,148.1,2024-05-21,2024-06-01,True,0.0
646,100.84,2024-05-07,2024-05-27,True,0.0
646,123.13,2024-05-22,,False,46.44
646,93.91,2024-04-05,,False,33.91
646,59.14,2024-04-20,2024-05-07,True,0.0
646,134.97,2024-11-14,,False,13.18
647,141.36,2024-06-12,,False,47.86
647,133.39,2024-04-20,2024-05-19,True,0.0
647,135.49,2024-03-19,,False,47.99
647,52.5,2024-09-21,2024-10-14,True,0.0
647,93.43,2024-05-22,,False,39.12
648,128.05,2024-10-20,2024-11-12,True,0.0
648,92.14,2024-04-18,2024-05-14,True,0.0
648,180.04,2024-08-02,,False,9.5
648,55.85,2024-10-19,,False,28.3
649,97.91,2024-06-11,,False,39.43
649,152.29,2024-07-13,2024-07-22,True,0.0
649,141.39,2024-08-29,2024-09-19,True,0.0
649,101.31,2024-07-11,2024-07-19,True,0.0
650,88.72,2024-02-03,2024-02-23,True,0.0
650,139.75,2024-02-18,,False,7.41
650,175.66,2024-09-04,,False,21.46
651,169.46,2023-12-19,,False,46.76
651,84.54,2023-12-19,2024-01-17,True,0.0
652,89.59,2023-12-25,2024-01-12,True,0.0
652,166.01,2024-07-03,2024-07-11,True,0.0
652,51.05,2024-11-17,2024-11-26,True,0.0
653,193.48,2024-09-16,2024-10-09,True,0.0
654,138.46,2024-10-26,,False,12.08
655,77.32,2024-10-24,,False,49.81
655,91.03,2024-10-23,,False,44.76
655,60.88,2024-08-27,,False,17.95
656,146.07,2024-01-19,,False,47.9
656,120.08,2024-08-10,2024-09-06,True,0.0
656,120.69,2024-09-08,2024-09-24,True,0.0
656,124.59,2024-04-11,,False,33.26
657,152.49,2024-02-06,2024-03-02,True,0.0
657,62.78,2024-10-27,2024-11-02,True,0.0
658,102.42,2024-10-22,2024-11-21,True,0.0
658,127.22,2024-04-13,,False,18.26
658,89.02,2024-03-07,2024-03-21,True,0.0
658,64.79,2024-04-08,,False,26.7
659,68.15,2024-03-04,2024-03-08,True,0.0
659,80.93,2024-02-16,2024-03-12,True,0.0
660,136.15,2024-07-25,2024-08-17,True,0.0
660,139.1,2024-10-29,,False,11.99
660,118.38,2023-12-18,,False,33.44
661,102.72,2024-09-01,,False,48.51
661,175.95,2024-11-28,2024-12-27,True,0.0
661,193.4,2024-02-18,,False,40.97
661,83.83,2024-03-04,2024-03-28,True,0.0
661,118.97,2024-11-06,2024-11-22,True,0.0
662,141.35,2024-09-09,,False,30.44
662,137.64,2023-12-19,,False,42.47
662,135.56,2024-07-08,2024-07-24,True,0.0
662,51.19,2024-01-22,2024-02-01,True,0.0
662,113.06,2024-11-06,,False,36.53
663,83.58,2024-04-07,,False,22.09
663,102.45,2024-08-20,,False,36.36
663,109.63,2024-07-06,,False,10.15
664,192.56,2024-09-14,2024-10-03,True,0.0
665,117.13,2024-05-20,,False,47.08
666,195.54,2024-06-23,2024-07-05,True,0.0
666,106.51,2024-08-08,,False,44.67
666,147.05,2024-08-23,,False,41.88
667,82.95,2024-11-11,,False,30.31
667,150.77,2024-08-28,,False,35.05
667,135.13,2024-10-16,,False,40.09
667,158.15,2024-01-08,2024-01-25,True,0.0
668,65.47,2023-12-08,,False,28.08
668,64.94,2024-08-30,,False,16.02
668,104.75,2024-06-29,2024-07-21,True,0.0
669,85.24,2024-05-23,,False,18.05
669,150.23,2024-05-19,2024-05-29,True,0.0
670,65.1,2024-09-01,2024-09-27,True,0.0
670,87.47,2024-11-23,2024-12-17,True,0.0
670,92.93,2024-09-10,,False,14.95
671,150.54,2024-09-29,,False,21.53
671,69.4,2024-02-27,2024-03-08,True,0.0
672,133.86,2024-04-20,,False,14.74
672,65.06,2024-08-05,,False,20.66
672,59.59,2024-03-30,,False,43.25
673,149.6,2024-10-30,2024-11-16,True,0.0
673,104.48,2024-06-30,,False,22.89
674,81.9,2024-01-12,2024-02-05,True,0.0
675,141.69,2024-10-20,2024-11-03,True,0.0
676,55.57,2024-01-28,2024-02-12,True,0.0
676,195.28,2024-03-23,,False,13.31
676,75.97,2023-12-19,2023-12-28,True,0.0
676,81.84,2024-09-16,2024-09-17,True,0.0
677,106.73,2024-09-08,,False,35.06
677,98.18,2024-01-19,2024-02-12,True,0.0
678,89.5,2024-01-09,2024-01-27,True,0.0
678,85.24,2023-12-30,2024-01-07,True,0.0
678,91.06,2024-04-18,2024-04-22,True,0.0
679,184.54,2024-06-30,,False,16.85
679,84.65,2024-06-25,2024-07-04,True,0.0
679,175.9,2024-01-03,2024-01-29,True,0.0
679,58.88,2024-09-19,2024-09-27,True,0.0
679,57.66,2024-08-03,,False,44.11
680,134.88,2024-04-06,,False,9.76
680,116.93,2024-05-18,2024-06-11,True,0.0
681,52.07,2024-02-10,,False,40.96
681,144.51,2024-09-13,,False,43.63
681,198.2,2024-08-01,,False,10.01
681,181.71,2024-02-20,,False,28.7
681,115.59,2024-01-06,,False,47.86
682,180.77,2024-03-08,2024-03-28,True,0.0
682,88.0,2024-08-05,,False,38.51
683,157.58,2024-04-30,2024-05-14,True,0.0
683,180.03,2024-09-18,,False,27.0
683,158.27,2024-05-27,2024-05-29,True,0.0
683,151.14,2024-08-14,2024-09-10,True,0.0
684,175.1,2024-06-06,2024-06-25,True,0.0
684,91.27,2024-04-12,,False,11.7
685,189.6,2024-11-23,,False,36.66
686,161.97,2024-06-12,,False,22.05
686,106.09,2024-07-31,,False,21.62
686,75.67,2024-06-10,2024-06-25,True,0.0
687,147.93,2024-05-25,2024-06-10,True,0.0
688,53.89,2024-01-24,,False,12.56
688,50.87,2024-08-20,2024-09-14,True,0.0
688,67.67,2024-07-10,,False,31.68
689,90.03,2024-06-19,2024-07-11,True,0.0
689,77.12,2024-10-31,2024-11-11,True,0.0
690,146.71,2024-02-09,2024-03-05,True,0.0
690,110.03,2024-06-07,2024-06-09,True,0.0
690,141.26,2024-12-07,,False,17.29
691,81.9,2024-05-15,,False,25.47
691,69.63,2024-02-25,2024-03-24,True,0.0
691,85.51,2024-06-09,2024-06-16,True,0.0
691,196.91,2023-12-11,,False,29.96
692,114.61,2024-11-06,,False,12.46
692,141.0,2024-04-19,2024-05-14,True,0.0
693,51.64,2024-10-22,2024-11-14,True,0.0
693,56.11,2024-02-02,,False,14.25
694,178.63,2024-05-16,,False,12.4
694,138.99,2024-10-26,2024-11-16,True,0.0
695,189.38,2024-08-09,2024-08-29,True,0.0
696,121.44,2024-03-24,2024-04-09,True,0.0
696,115.44,2024-04-04,2024-04-23,True,0.0
696,111.31,2024-07-04,2024-07-16,True,0.0
697,122.18,2024-06-13,2024-07-05,True,0.0
697,120.63,2024-05-11,,False,33.28
697,69.43,2024-09-26,2024-09-30,True,0.0
697,173.06,2024-10-20,2024-11-14,True,0.0
697,104.03,2024-05-24,,False,11.88
698,187.35,2024-03-20,,False,31.65
699,106.39,2024-01-29,2024-02-11,True,0.0
699,80.0,2024-04-21,2024-05-16,True,0.0
699,61.32,2024-07-09,,False,7.28
700,195.68,2024-11-10,2024-12-06,True,0.0
700,54.53,2024-07-06,2024-07-18,True,0.0
700,133.08,2024-04-27,2024-05-14,True,0.0
700,193.03,2024-03-03,2024-03-08,True,0.0
701,55.52,2024-06-28,,False,31.3
701,81.61,2024-03-26,,False,7.24
702,115.08,2024-09-17,2024-10-02,True,0.0
702,118.5,2024-09-19,2024-10-04,True,0.0
702,130.87,2023-12-25,,False,11.42
702,70.35,2024-08-25,,False,25.95
702,155.19,2024-07-26,,False,38.48
703,166.36,2024-07-13,2024-07-29,True,0.0
703,116.19,2024-06-15,,False,34.28
703,68.55,2024-08-12,2024-09-06,True,0.0
704,178.15,2024-08-20,,False,27.0
704,136.43,2023-12-10,2023-12-13,True,0.0
704,110.28,2024-07-20,2024-08-17,True,0.0
705,56.68,2023-12-28,2024-01-01,True,0.0
705,161.36,2024-05-07,,False,44.05
705,162.58,2024-11-18,2024-12-07,True,0.0
705,173.82,2024-02-19,2024-02-21,True,0.0
705,100.23,2023-12-24,,False,45.75
706,164.67,2023-12-19,,False,45.17
706,97.26,2024-07-01,,False,48.45
706,106.43,2024-07-09,2024-07-26,True,0.0
706,84.82,2024-09-05,2024-09-25,True,0.0
706,91.63,2024-11-24,,False,33.11
707,97.17,2024-12-05,,False,8.04
707,106.0,2024-03-09,,False,16.84
708,150.06,2024-10-28,2024-11-05,True,0.0
708,133.44,2024-07-31,,False,20.75
709,155.23,2024-01-08,,False,17.88
709,125.81,2024-05-20,,False,36.38
709,74.38,2024-12-07,,False,42.74
710,72.79,2024-06-20,,False,28.31
710,99.95,2024-09-03,2024-10-03,True,0.0
710,53.85,2024-10-25,2024-11-06,True,0.0
710,133.03,2024-09-04,,False,11.13
710,55.93,2024-10-20,2024-11-19,True,0.0
711,138.28,2024-03-09,2024-03-23,True,0.0
711,190.18,2024-09-20,,False,13.32
711,142.89,2024-12-03,,False,41.86
711,192.43,2024-09-11,2024-09-19,True,0.0
712,65.54,2024-09-03,,False,17.32
712,170.78,2024-02-12,,False,12.93
712,65.85,2024-06-29,,False,6.2
712,98.27,2024-04-14,2024-05-01,True,0.0
713,128.82,2023-12-26,,False,10.04
714,62.24,2024-08-05,2024-08-27,True,0.0
714,95.1,2024-05-23,2024-06-03,True,0.0
715,86.35,2024-06-14,2024-07-09,True,0.0
715,175.11,2024-11-25,2024-12-01,True,0.0
715,144.62,2024-01-23,,False,22.94
716,70.63,2024-08-13,,False,33.58
716,85.61,2024-03-22,,False,32.1
717,76.04,2024-11-29,,False,38.92
718,120.39,2024-07-31,,False,12.75
718,93.55,2024-08-01,,False,43.39
718,59.27,2024-07-23,2024-08-09,True,0.0
718,132.88,2024-02-09,2024-02-21,True,0.0
718,174.18,2024-03-03,2024-03-23,True,0.0
719,159.78,2024-04-04,2024-04-22,True,0.0
719,192.52,2024-12-06,,False,48.65
719,126.52,2024-03-09,,False,11.91
719,97.0,2023-12-20,2024-01-19,True,0.0
720,96.25,2024-06-12,,False,9.66
720,199.92,2024-07-18,2024-07-23,True,0.0
720,70.92,2024-07-09,2024-08-07,True,0.0
721,194.31,2024-02-24,,False,35.95
721,159.68,2024-04-23,2024-05-12,True,0.0
722,100.2,2024-05-19,,False,42.88
722,165.85,2024-04-04,,False,20.14
722,198.56,2024-08-17,2024-09-07,True,0.0
722,117.09,2024-05-13,,False,33.94
723,184.88,2024-04-17,,False,28.77
724,74.76,2024-02-18,2024-03-18,True,0.0
724,62.36,2024-07-17,,False,39.97
724,141.02,2023-12-11,,False,19.62
725,123.56,2023-12-13,2023-12-27,True,0.0
726,107.18,2024-05-14,2024-06-13,True,0.0
726,164.47,2024-08-07,2024-08-30,True,0.0
726,69.97,2024-06-17,,False,48.13
726,119.52,2024-03-24,,False,9.64
726,194.05,2024-04-10,,False,30.52
727,175.17,2024-07-11,2024-07-15,True,0.0
727,178.72,2024-09-13,,False,39.85
727,171.16,2024-09-27,,False,25.64
728,194.58,2024-04-23,,False,29.7
728,74.35,2024-06-25,2024-07-07,True,0.0
729,165.09,2023-12-13,2023-12-16,True,0.0
729,117.77,2024-08-08,,False,23.15
729,65.36,2024-06-13,,False,40.1
730,121.56,2024-10-06,2024-10-07,True,0.0
730,185.33,2024-01-15,2024-01-19,True,0.0
730,182.66,2024-05-03,,False,32.91
731,72.21,2024-11-01,2024-11-02,True,0.0
731,157.94,2024-03-19,,False,16.08
731,134.57,2024-02-17,,False,7.79
731,114.89,2024-03-24,,False,40.23
731,173.08,2024-05-08,2024-05-18,True,0.0
732,64.66,2024-05-29,,False,24.68
732,151.39,2024-04-14,2024-05-05,True,0.0
732,152.61,2024-02-28,,False,49.1
732,52.76,2024-04-18,2024-04-23,True,0.0
733,142.09,2024-10-14,,False,32.82
733,158.53,2024-02-22,,False,32.88
733,83.25,2024-06-04,2024-07-01,True,0.0
733,103.1,2024-11-16,,False,45.42
734,77.13,2024-07-02,,False,22.14
735,182.58,2024-11-26,,False,10.08
736,171.02,2024-07-02,2024-07-07,True,0.0
736,190.4,2024-03-03,,False,30.2
737,113.03,2024-04-01,2024-04-08,True,0.0
737,131.3,2024-07-29,,False,27.36
737,85.44,2024-10-25,2024-11-24,True,0.0
737,154.53,2024-08-08,2024-09-01,True,0.0
738,82.53,2024-11-18,,False,5.19
739,177.5,2024-08-26,,False,9.6
739,128.4,2024-05-29,2024-06-03,True,0.0
739,159.16,2024-05-13,2024-05-17,True,0.0
739,90.4,2023-12-28,2024-01-11,True,0.0
739,90.93,2024-04-13,2024-04-21,True,0.0
740,117.47,2024-10-02,,False,11.79
740,102.14,2024-09-18,,False,11.32
740,126.14,2024-10-19,2024-11-07,True,0.0
741,108.57,2024-04-02,,False,19.36
741,139.19,2024-11-08,,False,15.24
741,95.73,2024-04-07,2024-04-18,True,0.0
742,186.23,2023-12-21,,False,9.87
742,159.82,2024-06-02,,False,24.33
743,93.77,2024-08-27,,False,18.99
744,99.5,2024-07-19,,False,25.59
744,118.22,2024-05-27,,False,42.07
745,174.65,2024-08-05,,False,11.98
745,126.08,2024-02-02,2024-02-07,True,0.0
745,108.23,2024-10-01,,False,34.83
745,132.09,2024-03-14,,False,5.23
746,56.8,2023-12-17,,False,16.07
747,94.82,2024-09-29,2024-10-29,True,0.0
748,124.41,2023-12-17,,False,33.16
748,88.52,2024-03-18,,False,42.04
749,124.9,2024-04-08,2024-05-08,True,0.0
749,176.26,2024-05-12,,False,13.92
750,68.74,2024-11-07,2024-12-05,True,0.0
751,134.61,2024-11-02,2024-11-29,True,0.0
751,196.13,2024-07-19,,False,33.87
751,125.57,2023-12-14,2024-01-07,True,0.0
752,143.82,2024-01-23,,False,25.02
752,191.2,2023-12-25,2024-01-12,True,0.0
752,190.39,2024-08-12,2024-08-17,True,0.0
752,86.88,2024-06-19,,False,14.78
753,175.74,2024-03-11,,False,20.4
754,104.95,2024-01-07,2024-01-21,True,0.0
754,78.57,2024-01-04,2024-02-01,True,0.0
754,73.35,2024-08-24,,False,32.89
754,137.17,2024-03-10,,False,40.17
755,164.33,2024-04-15,2024-05-12,True,0.0
755,88.47,2024-11-12,2024-11-14,True,0.0
755,89.55,2023-12-26,,False,9.5
756,194.15,2024-07-15,,False,33.18
756,150.2,2024-05-31,2024-06-08,True,0.0
756,164.86,2024-01-13,2024-01-20,True,0.0
756,81.99,2023-12-29,,False,23.24
756,93.69,2024-05-02,,False,19.62
757,136.26,2024-05-22,2024-05-29,True,0.0
757,66.44,2024-01-25,,False,40.44
757,134.17,2024-08-11,,False,10.25
757,183.09,2024-05-02,2024-05-03,True,0.0
757,179.95,2024-06-04,2024-06-11,True,0.0
758,70.77,2024-08-04,,False,27.84
758,119.33,2024-11-08,2024-12-01,True,0.0
758,136.27,2024-10-08,,False,45.55
758,157.0,2024-02-10,,False,25.12
758,93.17,2024-08-23,2024-09-16,True,0.0
759,125.02,2024-11-07,2024-11-08,True,0.0
760,145.04,2024-04-28,2024-05-12,True,0.0
760,141.61,2024-04-17,,False,39.89
760,134.21,2024-03-03,,False,7.51
760,60.19,2024-11-25,2024-12-13,True,0.0
760,58.38,2024-02-29,2024-03-10,True,0.0
761,72.74,2024-04-18,,False,9.44
761,124.24,2024-10-29,,False,46.49
762,110.45,2024-01-06,2024-02-02,True,0.0
762,166.28,2024-03-20,,False,48.82
762,163.07,2024-04-11,,False,35.64
762,98.32,2024-10-21,2024-11-09,True,0.0
762,148.42,2024-01-27,2024-02-19,True,0.0
763,60.05,2024-04-07,2024-04-23,True,0.0
763,193.63,2024-10-11,2024-11-09,True,0.0
763,177.73,2024-02-13,2024-02-26,True,0.0
764,149.28,2024-08-18,2024-08-23,True,0.0
764,97.39,2023-12-11,2023-12-28,True,0.0
764,77.95,2024-06-10,2024-07-07,True,0.0
764,88.39,2024-08-02,,False,44.8
765,107.32,2024-10-03,,False,46.0
765,180.07,2024-03-04,2024-03-21,True,0.0
765,177.53,2024-06-05,,False,19.64
765,148.97,2024-08-08,2024-08-24,True,0.0
766,74.47,2024-09-12,2024-09-23,True,0.0
766,98.9,2024-08-11,2024-08-20,True,0.0
766,91.61,2024-09-11,2024-10-10,True,0.0
766,68.6,2024-05-19,,False,34.08
767,77.39,2024-09-20,,False,25.74
767,118.72,2024-11-29,,False,23.53
768,128.5,2024-07-29,2024-07-31,True,0.0
768,59.45,2024-01-27,2024-02-08,True,0.0
769,173.95,2024-06-15,,False,17.89
769,123.28,2024-04-27,,False,22.9
769,53.17,2024-07-20,2024-07-31,True,0.0
770,55.49,2024-10-30,2024-11-03,True,0.0
770,52.05,2024-01-31,2024-02-03,True,0.0
770,74.97,2024-02-25,2024-03-09,True,0.0
771,144.96,2024-06-17,2024-06-29,True,0.0
771,94.83,2024-07-06,2024-07-21,True,0.0
771,132.67,2024-07-31,2024-08-12,True,0.0
772,125.43,2024-10-01,2024-10-24,True,0.0
772,173.91,2024-03-24,2024-04-12,True,0.0
772,168.92,2024-01-24,2024-02-18,True,0.0
773,135.67,2024-08-21,,False,37.78
773,62.73,2024-07-21,2024-07-31,True,0.0
774,94.89,2024-05-20,2024-06-08,True,0.0
774,171.96,2024-07-21,2024-07-31,True,0.0
775,50.35,2023-12-30,,False,37.34
775,174.97,2024-10-30,2024-11-16,True,0.0
775,60.94,2024-01-27,2024-02-16,True,0.0
776,144.09,2024-06-15,2024-06-28,True,0.0
776,145.17,2024-02-21,,False,13.68
776,100.91,2024-06-26,,False,31.52
776,60.96,2024-02-09,,False,14.34
777,113.0,2024-11-18,2024-11-29,True,0.0
777,112.73,2024-06-17,,False,38.19
777,159.17,2024-05-19,2024-06-18,True,0.0
778,155.75,2024-03-10,,False,38.58
778,182.58,2024-05-08,2024-05-30,True,0.0
778,195.09,2024-09-26,2024-09-28,True,0.0
778,81.43,2024-04-11,2024-04-18,True,0.0
778,51.05,2024-10-02,,False,35.31
779,178.79,2024-11-24,2024-12-10,True,0.0
780,149.76,2024-05-26,,False,40.84
780,105.95,2024-03-19,,False,22.49
780,178.67,2024-03-17,2024-04-09,True,0.0
780,86.24,2024-10-18,,False,8.05
781,163.18,2024-03-10,2024-03-22,True,0.0
781,124.6,2024-12-06,,False,45.32
781,96.61,2024-03-02,2024-03-17,True,0.0
781,81.1,2024-10-23,2024-11-04,True,0.0
782,176.22,2024-06-22,2024-07-16,True,0.0
782,133.32,2024-10-03,2024-10-28,True,0.0
783,111.73,2024-01-03,,False,34.28
783,88.19,2024-08-30,,False,39.55
784,158.63,2024-06-30,,False,42.24
784,109.37,2024-11-06,,False,33.31
785,69.58,2024-09-21,,False,6.67
785,194.97,2024-11-04,,False,37.41
786,64.53,2024-03-25,2024-04-17,True,0.0
786,184.97,2024-10-31,2024-11-17,True,0.0
786,99.97,2024-01-10,2024-01-14,True,0.0
787,181.8,2024-03-29,,False,12.28
787,108.38,2024-08-17,2024-09-13,True,0.0
787,163.76,2024-02-17,,False,36.77
788,121.53,2024-01-05,2024-01-20,True,0.0
789,187.1,2024-03-20,2024-04-12,True,0.0
789,85.16,2024-10-08,,False,29.0
789,171.84,2024-04-12,2024-04-14,True,0.0
790,130.37,2024-08-20,,False,40.74
790,181.0,2024-06-04,,False,49.38
790,181.91,2024-06-05,2024-06-20,True,0.0
791,89.26,2023-12-13,,False,14.16
791,143.63,2024-01-18,2024-01-24,True,0.0
791,103.28,2024-07-04,2024-07-16,True,0.0
791,152.06,2024-03-22,2024-03-26,True,0.0
791,163.54,2024-06-14,,False,31.31
792,183.24,2024-04-23,2024-05-14,True,0.0
792,171.15,2024-04-19,,False,43.07
792,154.31,2024-09-09,,False,10.41
792,145.89,2024-08-13,2024-09-12,True,0.0
792,187.27,2024-05-09,2024-05-17,True,0.0
793,167.09,2024-04-28,,False,19.95
793,167.73,2024-02-11,,False,6.36
793,156.75,2024-01-28,,False,23.18
793,60.44,2024-08-06,,False,40.03
793,90.11,2024-02-13,2024-02-27,True,0.0
794,65.01,2024-11-12,,False,5.86
794,77.09,2024-07-29,,False,44.77
794,165.73,2024-11-16,,False,7.33
794,82.83,2024-08-12,,False,5.17
794,72.65,2024-05-26,,False,32.89
795,121.84,2024-10-26,2024-11-20,True,0.0
795,82.82,2024-10-21,2024-11-05,True,0.0
796,67.56,2024-11-28,,False,14.89
796,185.8,2024-05-28,2024-06-07,True,0.0
797,67.89,2024-04-09,,False,42.53
797,59.08,2023-12-14,2024-01-07,True,0.0
797,77.39,2024-03-11,2024-04-08,True,0.0
798,162.45,2024-06-09,2024-06-29,True,0.0
798,135.27,2024-09-10,2024-10-02,True,0.0
798,95.34,2024-06-15,,False,23.54
799,153.89,2024-01-15,,False,7.51
799,65.56,2024-03-12,,False,18.97
800,168.64,2024-11-17,,False,36.26
800,187.8,2024-07-20,2024-08-18,True,0.0
801,86.61,2023-12-22,2023-12-23,True,0.0
801,60.19,2024-11-04,,False,42.92
802,146.14,2024-11-17,2024-12-10,True,0.0
802,167.54,2024-08-14,,False,15.8
803,193.82,2024-02-25,,False,7.83
803,114.81,2024-04-28,,False,34.44
803,177.55,2024-10-28,,False,43.12
804,131.24,2024-01-17,2024-01-29,True,0.0
804,110.16,2024-06-13,,False,18.0
804,153.11,2024-01-30,2024-02-18,True,0.0
804,182.19,2024-05-17,,False,19.18
804,167.77,2024-07-31,2024-08-30,True,0.0
805,105.83,2024-05-13,2024-05-27,True,0.0
805,141.76,2024-08-16,,False,47.19
805,113.89,2024-11-05,,False,22.97
805,85.69,2024-05-08,,False,6.83
806,85.71,2024-08-23,,False,41.62
806,132.88,2024-01-07,,False,23.62
807,116.57,2024-04-24,2024-05-17,True,0.0
807,83.22,2024-11-21,2024-11-28,True,0.0
807,144.11,2024-11-25,2024-12-18,True,0.0
807,185.26,2024-02-14,,False,21.75
808,60.3,2024-08-19,,False,17.58
808,136.35,2024-04-09,2024-04-19,True,0.0
808,191.15,2024-03-21,,False,26.63
808,106.13,2024-05-21,,False,14.65
809,184.45,2024-08-20,2024-09-07,True,0.0
809,85.04,2024-08-25,2024-09-11,True,0.0
809,121.6,2024-09-16,,False,12.53
809,96.88,2024-07-21,2024-07-25,True,0.0
809,139.08,2024-09-27,,False,49.05
810,97.25,2024-07-26,,False,29.25
810,192.14,2024-06-21,2024-06-27,True,0.0
811,190.0,2024-01-14,,False,46.81
812,78.45,2024-10-19,,False,8.97
812,152.8,2024-09-30,,False,7.14
812,98.78,2024-03-27,2024-04-20,True,0.0
813,83.78,2024-10-31,2024-11-22,True,0.0
813,193.59,2023-12-21,,False,17.93
814,65.83,2023-12-21,,False,18.74
814,98.89,2024-11-05,,False,48.15
814,70.66,2024-10-18,,False,42.77
814,194.98,2024-05-09,,False,12.63
814,162.04,2024-08-25,2024-09-24,True,0.0
815,101.12,2024-08-11,,False,9.28
815,100.39,2024-05-04,,False,5.86
815,89.82,2024-03-24,2024-03-31,True,0.0
815,169.08,2024-05-25,2024-06-10,True,0.0
815,114.53,2024-08-29,,False,22.62
816,139.95,2024-10-07,,False,5.09
816,193.39,2024-01-12,2024-02-09,True,0.0
816,104.06,2024-02-21,2024-03-08,True,0.0
816,81.91,2024-05-25,2024-06-11,True,0.0
817,54.15,2024-01-04,2024-01-16,True,0.0
817,64.7,2024-10-30,2024-11-06,True,0.0
817,181.83,2024-05-13,2024-06-04,True,0.0
817,88.51,2024-10-16,2024-11-10,True,0.0
818,124.05,2024-04-23,,False,24.65
818,131.18,2024-07-07,,False,45.52
818,145.17,2024-01-18,,False,44.09
819,152.15,2023-12-14,,False,5.68
820,133.49,2024-09-09,,False,11.85
820,85.84,2024-02-25,2024-03-06,True,0.0
820,53.44,2024-07-15,,False,46.61
820,117.23,2023-12-25,,False,25.26
821,183.71,2024-05-28,,False,39.73
